place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURBc0lfWlhnEAE,Good place,5 years ago,2024-09-18 09:17:57.968592,4.0,fely marcelina,67,https://www.google.com/maps/contrib/100103870165163339026/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURnanNhM0tREAE,Easy to go because they provide stairs to explore the cave,6 years ago,2024-09-18 09:18:07.441542,4.0,Dini Apdelina,1,https://www.google.com/maps/contrib/116277820543215716604/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUN3dXEyYlNnEAE,Cool cave,6 years ago,2024-09-18 09:18:16.680878,4.0,Ivan Pratama,160,https://www.google.com/maps/contrib/111737683327347247969/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNReVphMzR3RRAB,Beatifull Place,6 years ago,2024-09-18 09:18:25.628386,5.0,Edlia Samsun,22,https://www.google.com/maps/contrib/103837105447535349310/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUN3aTRMaVFnEAE,"Nice scenery, the perfect time to come here is between 10am-12pm.",6 years ago,2024-09-18 09:18:25.639360,5.0,dhamar pramudhito,369,https://www.google.com/maps/contrib/100760172489865867063/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURnbktUNmVnEAE,modest cave. better to spend time at the seaside of the islands of the Komodo archipelago.,6 years ago,2024-09-18 09:18:34.607046,2.0,Paolo Lenzi,172,https://www.google.com/maps/contrib/101678993169264360433/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURRaHB5dEZBEAE,It's a nice place...  Come and see...,6 years ago,2024-09-18 09:18:34.609039,5.0,melcior soares,13,https://www.google.com/maps/contrib/115376639160608438740/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURneU4yNnFRRRAB,A must visit if you're intrigued by caves and cave formation. Their guides are informative and provides opportunities for photos.  They provide hard hats to enter the smaller areas.  Be sure to have a flashlight handy-your handphone's will suffice.,6 years ago,2024-09-18 09:18:43.727431,4.0,Puspa Cahyono,288,https://www.google.com/maps/contrib/108433133154913107146/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUN3c19HbWJnEAE,Cave where you will be shown around by a guide who provides extensive information. Fossils from the sea. Lasts about 45 minutes. Definitely interesting to visit.,6 years ago,2024-09-18 09:18:43.727431,4.0,Anne M D,128,https://www.google.com/maps/contrib/101812198954906552676/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNRc2ZTTVJBEAE,Phosphorus stalactite cave attractions..,6 years ago,2024-09-18 09:18:43.743052,5.0,Recky Hafid,243,https://www.google.com/maps/contrib/104588570138200512474/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURRMUtyVGhBRRAB,"Worth doing if you are near Ubud, the temple isn't much but the naturalistic part is worth seeing.",6 years ago,2024-09-18 09:18:52.387962,3.0,Gubellini Stefano,509,https://www.google.com/maps/contrib/107223532228503675828/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURRNkx2Yy13RRAB,Goood places,6 years ago,2024-09-18 09:18:52.395941,5.0,Jhembroz Chykidap,16,https://www.google.com/maps/contrib/107657711719436994388/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNnZ2I3Vmp3RRAB,Another place that u can visit while at komodo's island,6 years ago,2024-09-18 09:19:01.218921,4.0,kukuh hernanto,73,https://www.google.com/maps/contrib/102853651643324108146/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUN3ODkyb3NRRRAB,Natural but not handle serious,6 years ago,2024-09-18 09:19:01.223424,3.0,Checev Rizwhanda,84,https://www.google.com/maps/contrib/118217693861533925881/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNnclpLd2J3EAE,The place authencity is well kept. We managed to see some bats hanging inside the cave.,6 years ago,2024-09-18 09:19:09.884760,5.0,Hardy WILLIM,42,https://www.google.com/maps/contrib/109681478864907452858/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURBaFlpZG5nRRAB,becareful with your head. The cave very narrow,6 years ago,2024-09-18 09:19:09.893738,4.0,Tequila damaly,27,https://www.google.com/maps/contrib/108782721253093446607/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNBdElqR0lREAE,One of the best karst cave in east nusa Tenggara,6 years ago,2024-09-18 09:19:18.982558,4.0,Rido Matari Ichwan,1,https://www.google.com/maps/contrib/108899514397349170005/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNRME0tbVdBEAE,"Very interesting and amaxing place, awesome nature creature. Good acces,there are some local food stands offering refreshment young coconut",6 years ago,2024-09-18 09:19:18.989540,4.0,Man Yohanes,68,https://www.google.com/maps/contrib/105518973599274628011/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNBNVBIV2tBRRAB,Historical and beautiful,6 years ago,2024-09-18 09:19:18.992532,4.0,Dewi Wahyuni,170,https://www.google.com/maps/contrib/114736223262046530190/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNRcGJLRFVBEAE,"Worth a visit, doesn't take long. Guide will show you points of interest. Not spectacular but still fun. Take a torch, 20000 entry fee and we tipped our guide Fan, 50 because we liked him. You could get away with maybe 20. Had a coconut and watched an old lady weaving when we came out. Quite a relaxing couple of hours.",6 years ago,2024-09-18 09:19:27.764187,4.0,Dave Glover,118,https://www.google.com/maps/contrib/106931129033320024694/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURRdGNyN01REAE,Very nice and fantastic,6 years ago,2024-09-18 09:19:27.771173,5.0,Heri Firmanto,22,https://www.google.com/maps/contrib/102366830772903114215/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNnMkltSW1RRRAB,Ancient cave. There's underwater fossil.,6 years ago,2024-09-18 09:19:37.226981,5.0,Helga Christ,359,https://www.google.com/maps/contrib/103073727272165099410/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURBX3V6UHRBRRAB,Archaeology of the area in cave,6 years ago,2024-09-18 09:19:46.697609,3.0,Carolina Knight,98,https://www.google.com/maps/contrib/107639875722175529285/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSUNRLWY2dlJBEAE,"Just so so, just if you have extra time to spend.",6 years ago,2024-09-18 09:19:56.152245,3.0,Nian Widjaja,38,https://www.google.com/maps/contrib/112500050968790126461/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURndUp6VWFREAE,Historical place,6 years ago,2024-09-18 09:20:06.032793,5.0,reza month,20,https://www.google.com/maps/contrib/116024525580997797217/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSUNBc29leHd3RRAB,The deep limestone cave can be visited for an hour and the scenery is beautiful.,6 years ago,2024-09-18 09:20:06.033791,5.0,鄭安呈,271,https://www.google.com/maps/contrib/100150754739897087783/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURBMHVHQnh3RRAB,Interesting cave to enter,6 years ago,2024-09-18 09:20:06.034790,3.0,Bernadeta Ria Sari Harini,49,https://www.google.com/maps/contrib/108944594754968651433/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURRbXEzeFp3EAE,Nothing too special unless you visit at the right time,6 years ago,2024-09-18 09:20:06.036783,4.0,Zhen-E Poh,3,https://www.google.com/maps/contrib/117753443810515612958/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURRNnN1cUxBEAE,"Its only 10 mnt driving from Labuan Bajo Airport . Its small cave and only spent about an hour to enjoy the cave. You will find  fossil  of turtle & coral thats proven its from.bottom of the sea. Its interested ..and if you come at right time, inside the cave like mirror coz sunlight inside..unfortunately not happened when i came",6 years ago,2024-09-18 09:20:26.846910,5.0,feri mulyani,33,https://www.google.com/maps/contrib/102262899736051468924/reviews?hl=en,NULL,en
Gua Batu Cermin,ChdDSUhNMG9nS0VJQ0FnSURRNC1uQy13RRAB,The walls sparkles when u shine on it,6 years ago,2024-09-18 09:20:26.851897,4.0,Sylvia Swandono,12,https://www.google.com/maps/contrib/105750782736971090611/reviews?hl=en,NULL,en
Gua Batu Cermin,ChZDSUhNMG9nS0VJQ0FnSURBbjhQRVdnEAE,We went there thinking it’s an interesting place to visit but there is nothing to see. You should pay 20000Rp per person to visit alone the cave. …,6 years ago,2024-09-18 09:20:37.894577,2.0,María Prieto Molina,167,https://www.google.com/maps/contrib/114587806453805201169/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURILXFtTTV3RRAB,Drove all the way here to drive and it was closed. No information on maps about open and closing times. Not a great experience as a tourist,2 days ago,2024-09-18 09:21:14.357610,3.0,Arthur Whitehead,77,https://www.google.com/maps/contrib/112688324662873393140/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURIMHZQajZ3RRAB,Exceptional race track,3 days ago,2024-09-18 09:21:14.361603,5.0,Ingo S.,219,https://www.google.com/maps/contrib/117578396327620967663/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNIelBMenhBRRAB,Greatest circuit in Indonesia!,a week ago,2024-09-18 09:21:18.580475,5.0,Dennis Kadaruskan,20,https://www.google.com/maps/contrib/104730118559576331574/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNIakwzNk5BEAE,"Nice place for moto GP Thanks Ducati, especially Marco",2 weeks ago,2024-09-18 09:21:18.581471,5.0,Pierre Leriche - Investir dans le vin,133,https://www.google.com/maps/contrib/102790388678234564743/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUQ3LThpSmx3RRAB,How can you build something like that near one of the most beautiful beaches in Lombok and near the hotel 🙈 …,2 weeks ago,2024-09-18 09:21:22.824298,1.0,Patrik Kazor,31,https://www.google.com/maps/contrib/106782259641984218065/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUQ3ZzltcnFBRRAB,Asia Road Racing Championship Final Round 4,3 weeks ago,2024-09-18 09:21:22.827434,5.0,Aditya Mahawardhana (Nokie XMDI),4,https://www.google.com/maps/contrib/117996049759088265522/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQ3cUtueWVREAE,PT BERITA ISTANA NEGARA,4 weeks ago,2024-09-18 09:21:27.078025,5.0,PT. BERITA ISTANA NEGARA,4,https://www.google.com/maps/contrib/110966201776839840763/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUM3M1k2MWJBEAE,Possibility of observing the amateurs from a stand without paying,4 weeks ago,2024-09-18 09:21:27.080784,5.0,Thomas Coué,0,https://www.google.com/maps/contrib/101298645152282662104/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURialpXanhRRRAB,Good place,a month ago,2024-09-18 09:21:31.359351,5.0,we Exten (weExten),89,https://www.google.com/maps/contrib/103186409809657079637/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURid2NQQ0pnEAE,Unforgettable experience of MotoGP,a month ago,2024-09-18 09:21:31.364131,5.0,Wisnu Putra,96,https://www.google.com/maps/contrib/117899306148635437157/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNwcjZfeF93RRAB,Nice circuit...as tv cameraman n use to shoot in the track...its give me nice POV for viewers...,a month ago,2024-09-18 09:21:35.697182,4.0,hafizsulaiman,40,https://www.google.com/maps/contrib/114892661728876393683/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNicnJHV1NnEAE,"I have not been to the track but i hear the engines non-stop from kuta beach, the annoying noise depreciates the value of this beautiful spot, at least for those who want to relax and enjoy the sounds of nature rather than roaring motors. Hopefully Lombok is not going to end up like Bali",a month ago,2024-09-18 09:21:40.225245,1.0,Karin E,1,https://www.google.com/maps/contrib/117965375126386479125/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURyOGMtZ3lRRRAB,"Good morning, could anyone who has enjoyed the Mandalika moto GP be able to say if the tickets are cheaper to buy at the circuit physically or online? Thank you so much.",a month ago,2024-09-18 09:21:44.590022,5.0,LAIA CUBERTORER GARCIA,0,https://www.google.com/maps/contrib/107884798208541685132/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURybHByQ25nRRAB,"Good international circuit and the design awesome, the weather is hot enough but wind helps the viewers haha. Maybe they need to repair the parking area fir audience",2 months ago,2024-09-18 09:21:44.593015,4.0,Mr. Amiril,161,https://www.google.com/maps/contrib/105977527952701959475/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNybllhZnp3RRAB,MotoGP and Superbike are held here.,2 months ago,2024-09-18 09:21:53.424507,5.0,TDK BYR,436,https://www.google.com/maps/contrib/101375290305054290628/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNMdGFUQTFnRRAB,Constant noise pollution for the whole area. On non-race days mufflers should be required.,2 months ago,2024-09-18 09:22:02.479846,1.0,iwant thisbike,3,https://www.google.com/maps/contrib/109820473496190840796/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNMaVpLODN3RRAB,Came here to take photo.not allowed to enter at that time maybe because of training or small event not sure..maybe will come for moto gp this year,2 months ago,2024-09-18 09:22:02.485829,5.0,wan nor maawa wan ghazali,110,https://www.google.com/maps/contrib/108218427015998006074/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNUMTVPYzJ3RRAB,"Staff has absolutely no plan of anything... after 4 days of standing at the gate and asking how to visit the ring, someone was finally able to explain to us that a visit was possible on Saturdays and Sundays from 1700 to 1900 at the Red Gate for 75k per person .  Top experience with a tour of the track including stops to take pictures/fly the drone etc!",3 months ago,2024-09-18 09:22:20.958870,5.0,Florian,37,https://www.google.com/maps/contrib/103283139666365832281/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNUeGYtT1NREAE,top,4 months ago,2024-09-18 09:22:25.512890,5.0,Moel Harahap,242,https://www.google.com/maps/contrib/109016981588320763675/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUREZ0lPTEJREAE,Disgraceful destruction of a natural environment. Shameful to put this here with disregard to the people and nature previously living on the land,5 months ago,2024-09-18 09:22:39.486112,1.0,Yoël,32,https://www.google.com/maps/contrib/115004516772856444946/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNHdzVmVTh3RRAB,Circuit for the MotoGP in Indonesia.,7 months ago,2024-09-18 09:22:53.825247,5.0,taufik hidayat,"1,421",https://www.google.com/maps/contrib/108079533506420998671/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUROcGZxUFh3EAE,"This together with the new highway, destroyed one of the most beutiful and what used to be remote surf destinations in the world.",7 months ago,2024-09-18 09:22:53.833966,1.0,Robin Asselmeyer,9,https://www.google.com/maps/contrib/118188172953871458842/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNOMzdLM3VBRRAB,"Ajang foto yg exclusife, foto grader anak2 yg profesional",7 months ago,2024-09-18 09:22:58.769460,5.0,Lugusranu Khas Pasuruan,66,https://www.google.com/maps/contrib/110452023132731319467/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNOMDlYWFFREAE,Great people running the bar! Adam Shoutout to you!,8 months ago,2024-09-18 09:22:58.771457,5.0,Matthijs van der Steen,0,https://www.google.com/maps/contrib/100825324800087394054/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUMxd2ZyTnd3RRAB,amazing & fastanstic facility,8 months ago,2024-09-18 09:23:03.678142,5.0,Heru Chandra,211,https://www.google.com/maps/contrib/117039041316379707956/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURWbDc3Nkx3EAE,Had a great time watching the bLU cRU Yamaha Sunday Race. Entry and parking was free.,9 months ago,2024-09-18 09:23:08.649447,5.0,Flurin _,119,https://www.google.com/maps/contrib/118306939627094445027/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURWbThibzNRRRAB,"Very, very modern race track! Absolutely European and in great order!",9 months ago,2024-09-18 09:23:13.637024,5.0,Jana Albrecht,162,https://www.google.com/maps/contrib/101497444026064697962/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURWeFpMa3hnRRAB,Good view for refreshing.,9 months ago,2024-09-18 09:23:13.638572,5.0,Edi Supriyanto,32,https://www.google.com/maps/contrib/102346396630043702773/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURsbW9HdGNnEAE,Best place for racing lovers,9 months ago,2024-09-18 09:23:13.645912,5.0,Beby Yohaz,214,https://www.google.com/maps/contrib/115224547438112567018/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNsMDhfaXNnRRAB,"It can be motored and thickened, the wind is strong.",9 months ago,2024-09-18 09:23:18.591280,5.0,Rihanza Virahmadi,60,https://www.google.com/maps/contrib/101931294695585093735/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQyMFBIWVBREAE,The best Circuit in Indonesia with superb view.,10 months ago,2024-09-18 09:23:28.511154,5.0,Made Apong,95,https://www.google.com/maps/contrib/102443512514479263522/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQ1NGNDQUZBEAE,The best race experience ever,10 months ago,2024-09-18 09:23:43.655773,5.0,Satria Transport,77,https://www.google.com/maps/contrib/109486475811019934453/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUQ1NXZTd1l3EAE,Perfect💯 …,10 months ago,2024-09-18 09:23:48.913408,5.0,Baiq Nurul,0,https://www.google.com/maps/contrib/113199584691117551583/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUQ1Mm9yYXBBRRAB,"Nice experience, a lot of viewer, nice organized",10 months ago,2024-09-18 09:23:48.919489,5.0,mariani loli,47,https://www.google.com/maps/contrib/112351575808347472009/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUQ1akx2RDFnRRAB,Was amazing watching Moto GP and all food & drinks are available 😍 …,10 months ago,2024-09-18 09:24:05.889747,4.0,Kristin Haryanti,29,https://www.google.com/maps/contrib/110650046060917793979/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUQ1c08zTWxRRRAB,Went for the MotoGP.  Great track and facilities. Lacking big screens if you are in the corporate box. Definitely worth getting a corporate box.,10 months ago,2024-09-18 09:24:11.365527,5.0,Bam Bam,129,https://www.google.com/maps/contrib/116125100478082374865/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUM1bjVPLWJREAE,Beautiful circuit with poor facilities.,10 months ago,2024-09-18 09:24:16.695432,3.0,Melissa Halim,84,https://www.google.com/maps/contrib/108385672262430847961/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUM1LTdHQWVREAE,Too beautiful...,11 months ago,2024-09-18 09:24:16.702684,5.0,Pascal Bragante,337,https://www.google.com/maps/contrib/102867347254977485846/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUM1ODhfam9BRRAB,"what a great circuit, love the vibe!!!",11 months ago,2024-09-18 09:24:22.370924,5.0,jauza aqilah,179,https://www.google.com/maps/contrib/114196786514355770288/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUM1bzdxb2dRRRAB,Great place,11 months ago,2024-09-18 09:24:22.375092,5.0,Lalu Hasriadi,60,https://www.google.com/maps/contrib/107107639545037992802/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUM1bmQyME5REAE,Went to 2023 MotoGP and have never had a worse experience at any event in my life.  I will never return to this GP after the experience.,11 months ago,2024-09-18 09:24:27.744540,1.0,Peter Miell,0,https://www.google.com/maps/contrib/103054664282534282954/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUM1bWJudUp3EAE,"I kind of regret to come to watch the motogp at mandalika. The event organizers are disastrous.  First of all, not enough information about everything. The staff are all clueless. Toilet is very dirty, no cleaners. How can you accept the toilet with no water, with so many people using it?  Getting on the shuttle bus is also very cunfusing. People are not well organized as well, everyone are rushing to get on the shuttle.  The food vendors' options are very little. There is no need to cue for the food. Everyone just rushes and cuts the lines. Also, you are not able to bring your own umbrellas to the event. The hot weather of Lombok is killing the joy, especially when you are in the regular areas, no shades! you are forced to sit under the sun!",11 months ago,2024-09-18 09:24:27.747167,1.0,Anthony Wong,38,https://www.google.com/maps/contrib/103723769287817951609/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUM1OGRtajFBRRAB,"A garbage dump probably is better than this place. More than happy to accept your Grand Prix money but fatally lacking in facilities (cover), crowd control, exit control and general accessibility. Don't ever return for an event. Only Pertamina lackeys and VIPs will get a humane experience. An embarrassment to the world as well when you see past what the camera shows you.",11 months ago,2024-09-18 09:24:38.654564,1.0,Kira P,59,https://www.google.com/maps/contrib/101708801123733338999/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUM1c2FUd3ZRRRAB,I find it unacceptable to sell places for €60 without shade with a climate in Lombok of 30 degrees! No one sits on the stands but below to have shade between each pass! Ashamed !,11 months ago,2024-09-18 09:24:44.169895,1.0,Audrey Vanhove,4,https://www.google.com/maps/contrib/100851307749340784080/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUM1MFlmcW1RRRAB,Would give 0 if I could horrible experience staff had no idea what they're doing and there is no shade in most of the grand stands... It's 30 degrees,11 months ago,2024-09-18 09:24:44.170894,1.0,James Levy,26,https://www.google.com/maps/contrib/111243955509596225214/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURaX3RhSGRnEAE,International circuit for race cars and motorcycles (GP) situated in Indonesia especially in Lombok island. This place is a must visit place during a trip to Lombok. The best time to visit is when it's raining to get the best view (green hill combines with the blue ocean). It is not recommended to visit in the dry season because it's too hot there..,11 months ago,2024-09-18 09:25:12.333175,5.0,Jefry Rouki,82,https://www.google.com/maps/contrib/116359568647087818647/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSURaMUtyVXZnRRAB,Great,11 months ago,2024-09-18 09:25:17.910615,5.0,Mualimin Mochammad Sahid,286,https://www.google.com/maps/contrib/108573086257821480009/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNaaktfNjJ3RRAB,A unique and very pleasant experience. Lucky to have been able to go to the paddock,a year ago,2024-09-18 09:25:35.428077,5.0,Olivier HEMART,91,https://www.google.com/maps/contrib/114556354177216163651/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNab0puN3ZRRRAB,This Racetrack doesn't make sense. It was built on local land and people that used to live on the land were told they would get reimbursed. To this date this never happened. (You can research all of this in detail online) I guess it attracts some tourists but at this point of time it just feels incredibly out of place. They are still building big roads around the circuit that nobody even uses. When a race is one it gets incredible loud so that the beaches around the circuit aren't for relaxing anymore,a year ago,2024-09-18 09:25:35.433955,1.0,Paul KR,212,https://www.google.com/maps/contrib/106550692739130196390/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSURwMHAycUtnEAE,The nice view 👍 …,a year ago,2024-09-18 09:25:53.736480,5.0,Iman Oedin,21,https://www.google.com/maps/contrib/113975047090946869559/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNwbjgySUNREAE,"Fantastic Its race time, Road Race ARRC event was here August23",a year ago,2024-09-18 09:25:59.810913,5.0,Hiazintus Jay Lim,100,https://www.google.com/maps/contrib/107496274964771600790/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNwMTRmSXRBRRAB,Event internasional,a year ago,2024-09-18 09:25:59.813904,5.0,Deny Asriza,122,https://www.google.com/maps/contrib/103860840905103573029/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChZDSUhNMG9nS0VJQ0FnSUNwZ3N6ZEJREAE,The best,a year ago,2024-09-18 09:26:11.877856,5.0,lalu Lalu,28,https://www.google.com/maps/contrib/108090667005211670573/reviews?hl=en,NULL,en
Sirkuit Internasional Pertamina Mandalika,ChdDSUhNMG9nS0VJQ0FnSUNwNUlQczZRRRAB,"Amazing track, very clean asphalt, big stadium, and unique atmosphere. Perfect place to test your car or bike",a year ago,2024-09-18 09:26:11.879535,5.0,alibek ibraim,79,https://www.google.com/maps/contrib/114175901764203277155/reviews?hl=en,NULL,en
